,Absorbance Spectrum,Absorbance Spectrum,,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum
Wavenumber cm-1,,,,,,,,,,,,,
,Lumilog_GaN_substrate 20degC,Lumilog_GaN_substrate_80degC,LUMILOG_GaN_substrate_-160degC,B120504_InGaN_20degC,B120504_InGaN_80degC,B120504_InGaN_20degC_Vak,B120504_InGaN_-160degC_Vak,J130828_10nm_M16_InGaN_20degC_Vak,J130828_10nm_M16_InGaN_-160degC_Vak,J130828_10nm_M16_InGaN_90degC,J140228_3nm_InGaN_20degC,J140228_3nm_InGaN_90degC,J140228_3nm_InGaN_-160degC
2236.351824,0.13653627,0.138985291,1.525340199,0.118910983,0.116901428,0.356874019,0.415448606,1.138596058,1.184399128,1.138701916,1.283979893,1.264360547,1.343462467
2235.869643,0.136631876,0.139169931,1.525771618,0.119122624,0.117064565,0.357371986,0.416116893,1.139058352,1.18490088,1.139012694,1.28411448,1.264492393,1.343624949
2235.387463,0.136990249,0.139510438,1.525765896,0.119539149,0.117464364,0.358005017,0.416476458,1.139696956,1.18541646,1.139476299,1.284527183,1.26503706,1.3439399
2234.905283,0.137170702,0.139567733,1.525680542,0.119497426,0.11749737,0.357456654,0.415809959,1.139454961,1.185209036,1.139212966,1.284276962,1.264889359,1.343901634
2234.423103,0.137023851,0.139420822,1.526056528,0.119161993,0.117361575,0.357412547,0.415890962,1.139329195,1.185276031,1.139309049,1.284131765,1.264649868,1.344063878
2233.940923,0.137054831,0.139478609,1.526080728,0.119134948,0.11742755,0.358091176,0.416449726,1.13986516,1.185729384,1.140051603,1.284671068,1.265036821,1.344483376
2233.458742,0.137182623,0.139617175,1.525768042,0.119195096,0.117409572,0.35756135,0.415810525,1.139973998,1.185627103,1.140113354,1.28478539,1.265084147,1.34445405
2232.976562,0.13700448,0.139606103,1.526153088,0.118961059,0.117156662,0.356752783,0.415190339,1.139777541,1.185477257,1.139846325,1.284470916,1.264701128,1.344321489
2232.494382,0.136906683,0.139650553,1.526681066,0.118755288,0.117007114,0.35734874,0.415782303,1.140195489,1.186007977,1.140402913,1.284858704,1.26505363,1.344727516
2232.012202,0.1372035,0.139788851,1.526412606,0.11882399,0.117004372,0.357631594,0.415843308,1.14051652,1.186290383,1.140837908,1.285366297,1.265638947,1.344996214
2231.530022,0.137452126,0.139827222,1.526304841,0.118931375,0.116998374,0.356835574,0.415097296,1.14020896,1.185992956,1.140424848,1.285102606,1.265402317,1.344689846
2231.047841,0.137541831,0.139882445,1.526922584,0.11899922,0.117086999,0.357095808,0.415407687,1.140328646,1.186150193,1.140509844,1.28502059,1.265250206,1.34465301
2230.565661,0.137760654,0.140066341,1.527121186,0.119053632,0.117124461,0.358022541,0.41600588,1.14087224,1.186530828,1.141235352,1.285569549,1.265784144,1.345003843
2230.083481,0.137888715,0.140186161,1.526787519,0.118941963,0.11686229,0.35760206,0.415356368,1.140734315,1.186266065,1.141193271,1.285634756,1.26587379,1.344939828
2229.601301,0.137771219,0.140188366,1.52691257,0.118778594,0.116631202,0.357167363,0.415076226,1.14049542,1.186142445,1.140890718,1.285286903,1.265507102,1.344793677
2229.119121,0.137882635,0.140307531,1.527076602,0.118897781,0.116807111,0.357985318,0.415961146,1.141055107,1.186726928,1.1413908,1.285570502,1.265781403,1.345188498
2228.63694,0.138221294,0.140518591,1.526656747,0.119134784,0.117080659,0.358070582,0.416013688,1.141400337,1.186980247,1.141642094,1.285895944,1.266174793,1.345407963
2228.15476,0.138229191,0.140567258,1.526561618,0.119117886,0.117107272,0.357157648,0.415421873,1.141036153,1.186782122,1.141180992,1.28553462,1.26589644,1.345114589
2227.67258,0.138088048,0.140554339,1.526990056,0.119007595,0.117069982,0.357372671,0.415982783,1.141162634,1.187101245,1.141352773,1.285475254,1.265882492,1.345167518
2227.1904,0.138176709,0.140583932,1.526869178,0.119005419,0.117029756,0.35783264,0.416369021,1.141735911,1.187519908,1.142020226,1.285997629,1.266461253,1.345523
2226.708219,0.138131723,0.140480563,1.52652967,0.118907273,0.116854638,0.356811762,0.415285975,1.14166677,1.187330246,1.141942739,1.286047935,1.266474605,1.345419645
2226.226039,0.137920976,0.140365511,1.526903391,0.118726127,0.116775334,0.356258154,0.414870381,1.14155674,1.187363029,1.141779184,1.285872698,1.266116381,1.345300913
2225.743859,0.138089493,0.140516371,1.527220964,0.118737079,0.116922535,0.357147038,0.415652782,1.142117381,1.187914133,1.142282605,1.286303639,1.266471267,1.345682025
2225.261679,0.138465017,0.140798733,1.527016282,0.118825182,0.116961569,0.357160062,0.41545096,1.14233458,1.187959194,1.142387271,1.28660953,1.266878366,1.345849991
2224.779499,0.138507292,0.140971601,1.527319908,0.118749231,0.116824076,0.356460631,0.414851665,1.141983032,1.187674165,1.142012835,1.286319017,1.26662457,1.345644593
2224.297318,0.138408795,0.141041845,1.527963996,0.118604064,0.116744272,0.357009023,0.415469825,1.142186761,1.188003421,1.142431378,1.28639245,1.266619682,1.345864058
2223.815138,0.138451844,0.141031802,1.527813196,0.118448541,0.11662551,0.357367635,0.415628642,1.142660022,1.188315988,1.143124342,1.286785245,1.2669909,1.346255779
2223.332958,0.138443977,0.140963361,1.527482748,0.11825569,0.116426624,0.356302917,0.41461429,1.142487526,1.188002944,1.142949939,1.286596298,1.266821742,1.346096873
2222.850778,0.138486207,0.141016617,1.527813673,0.11823713,0.116458409,0.356102794,0.414675802,1.142429829,1.188051462,1.142843604,1.286456227,1.266625524,1.345976472
2222.368598,0.138807759,0.141211107,1.52787149,0.118451394,0.116678677,0.35709393,0.415518969,1.142954707,1.188615084,1.143420219,1.287029982,1.267191291,1.346326351
2221.886417,0.138984859,0.141268983,1.527396321,0.118549779,0.116709456,0.356916159,0.415064782,1.142999649,1.188619494,1.143448353,1.287275076,1.267583251,1.346369028
2221.404237,0.138816699,0.141189799,1.527520299,0.118501313,0.116649956,0.356340468,0.414617956,1.142662883,1.188414335,1.142969131,1.286889195,1.267329335,1.34612143
2220.922057,0.138837725,0.141259342,1.527960539,0.118612327,0.116764866,0.35714981,0.415516853,1.143025756,1.188875079,1.143255711,1.286989689,1.26747942,1.346357107
2220.439877,0.13901788,0.141346186,1.527724624,0.118667401,0.116786852,0.357443601,0.41563803,1.143485665,1.18921864,1.143700242,1.28737855,1.267935634,1.346673012
2219.957696,0.13889493,0.141249746,1.527516842,0.118481629,0.116635367,0.356378943,0.414700747,1.143250704,1.188975573,1.143367887,1.287177563,1.267711043,1.346582294
2219.475516,0.138799667,0.141255587,1.527881503,0.118505329,0.116710573,0.35646686,0.415057868,1.143263936,1.189151525,1.143308282,1.287126184,1.267481446,1.34674716
2218.993336,0.139033958,0.141418844,1.527888775,0.118755452,0.116902068,0.357330531,0.415774077,1.143797755,1.189700723,1.143917322,1.287706971,1.267972946,1.347228527
2218.511156,0.139135301,0.141452506,1.52763474,0.118743442,0.116844267,0.356617689,0.414926231,1.143765211,1.189623713,1.143999219,1.287854791,1.268160939,1.347216368
2218.028976,0.139001906,0.141460255,1.528091073,0.118545018,0.116720334,0.35587284,0.414386928,1.143478036,1.18940413,1.143808961,1.287576914,1.26778686,1.34696722
2217.546795,0.139022514,0.141555309,1.528572083,0.11846932,0.11663682,0.356620938,0.415102571,1.1439327,1.189786077,1.144378901,1.287914038,1.267944932,1.347200871
2217.064615,0.139049217,0.141455203,1.528280735,0.118332982,0.116357453,0.356630057,0.414808929,1.144349098,1.189953923,1.144820809,1.288270593,1.268374324,1.34739387
2216.582435,0.138855517,0.141262457,1.528265953,0.11803323,0.116073638,0.355626434,0.413828641,1.144060135,1.189586401,1.144447088,1.287867665,1.268196225,1.347124338
2216.100255,0.13888748,0.141445383,1.528938174,0.117921889,0.11613664,0.355945975,0.414340615,1.144079208,1.189688802,1.144498706,1.287775993,1.268165469,1.347170591
2215.618075,0.139237866,0.141791597,1.529086471,0.117996372,0.116274759,0.356595874,0.41496107,1.144544721,1.190137506,1.145106792,1.288387895,1.268755913,1.347605348
2215.135894,0.139336869,0.141823098,1.528692007,0.117901273,0.116186805,0.355730027,0.41420117,1.14446342,1.190064788,1.144984245,1.288496017,1.268871188,1.347607136
2214.653714,0.139286637,0.141782731,1.528816462,0.117780559,0.116113573,0.355343282,0.414101362,1.144307017,1.190043211,1.144657493,1.288188934,1.268514991,1.347468853
2214.171534,0.139555022,0.141978964,1.529053926,0.117864124,0.116119593,0.356373608,0.414960861,1.144816756,1.190536618,1.145171165,1.288479805,1.268792629,1.347754836
2213.689354,0.139778391,0.142145008,1.528782487,0.117895089,0.115967393,0.356414884,0.414566875,1.145031095,1.190683007,1.145521045,1.288763642,1.269220471,1.347825289
2213.207174,0.139674619,0.142160878,1.528825998,0.11784222,0.115867734,0.355729818,0.413904965,1.144642949,1.190508127,1.145199895,1.288444519,1.268994093,1.347544909
2212.724993,0.139721721,0.142294928,1.529219627,0.117972083,0.116081856,0.356422156,0.41470626,1.144833088,1.190888762,1.145370483,1.288541079,1.268983483,1.347787142
2212.242813,0.139890298,0.142493293,1.528930664,0.118078716,0.116279662,0.356963485,0.414960951,1.145407557,1.191322327,1.145843625,1.289123297,1.26952374,1.34830451
2211.760633,0.139735505,0.142525926,1.52846837,0.117931671,0.116252057,0.355976492,0.413930923,1.145298243,1.191128016,1.145540237,1.289028406,1.26955688,1.348238945
2211.278453,0.139602497,0.142520219,1.52876842,0.117798895,0.11621698,0.355723143,0.414063454,1.145175695,1.191166878,1.145245552,1.288733363,1.269273639,1.348100901
2210.796272,0.139825642,0.142541423,1.529038548,0.117781103,0.116225772,0.356523633,0.414908946,1.145727515,1.191705227,1.14573276,1.289231658,1.269613624,1.348393321
2210.314092,0.13992849,0.142433569,1.528802752,0.117681339,0.116204798,0.356129944,0.414245903,1.145926237,1.191687822,1.145929217,1.289612055,1.269845247,1.34839499
2209.831912,0.139791176,0.142329946,1.528900623,0.117588378,0.116217926,0.355447024,0.413578928,1.145564437,1.191335201,1.14564538,1.289304018,1.269371867,1.348108649
2209.349732,0.139831141,0.142382443,1.529164433,0.117636062,0.116177909,0.356075287,0.414312959,1.145731568,1.191612244,1.146032929,1.289391279,1.269304633,1.348363876
2208.867552,0.139869004,0.142311707,1.528845787,0.117550947,0.115883827,0.356094867,0.414239913,1.146098495,1.191888571,1.146668434,1.289830923,1.269814372,1.348786831
2208.385371,0.139707074,0.14209938,1.528652787,0.11729382,0.1155966,0.355006069,0.413164526,1.145823956,1.191596746,1.146520376,1.289616585,1.269812226,1.348691463
2207.903191,0.139798924,0.14216961,1.529117107,0.117266349,0.115637511,0.355229646,0.413507938,1.145754695,1.19171524,1.146405697,1.289408684,1.269683242,1.348683596
2207.421011,0.140097111,0.142451361,1.529139042,0.117402591,0.115694068,0.356081188,0.414270312,1.146310925,1.192360163,1.146873713,1.289971352,1.270200849,1.349060655
2206.938831,0.140096903,0.14257884,1.52852571,0.117364392,0.115581334,0.355370373,0.413525581,1.146398187,1.192448258,1.146864295,1.290277362,1.27045548,1.349034905
2206.456651,0.140037835,0.142655939,1.528608322,0.117321186,0.115626365,0.354762375,0.413186312,1.146105886,1.192252755,1.146470904,1.289966702,1.270054102,1.348722935
2205.97447,0.140240178,0.142795891,1.529142737,0.117412828,0.115786485,0.355595291,0.414070994,1.146451712,1.192557454,1.146814227,1.290054083,1.270064354,1.348891497
2205.49229,0.140266851,0.14282009,1.528918624,0.117367789,0.115709782,0.355647922,0.41380915,1.146861076,1.192689776,1.147263169,1.290327907,1.270460606,1.349104166
2205.01011,0.14000456,0.142799243,1.528611541,0.117211722,0.115514114,0.354723305,0.412863106,1.146616936,1.192380309,1.146923661,1.290037274,1.270431042,1.348850608
2204.52793,0.139984161,0.142925456,1.528937221,0.117215618,0.115454279,0.355081141,0.413400054,1.146642089,1.19261384,1.146808386,1.289949656,1.270512223,1.34882319
2204.045749,0.140124097,0.142995104,1.528969169,0.117209516,0.115376242,0.355802089,0.413841605,1.147193432,1.193176389,1.147348881,1.290493965,1.27107358,1.349256516
2203.563569,0.139982149,0.142822757,1.528697252,0.117014743,0.115210161,0.355118454,0.412829369,1.147230744,1.193059444,1.147437811,1.290649295,1.271085262,1.349399209
2203.081389,0.139868006,0.142681897,1.529122829,0.116938829,0.11519099,0.354766607,0.412651628,1.147015452,1.192837,1.147280335,1.290405631,1.270584106,1.349336743
2202.599209,0.140030459,0.142669216,1.52964282,0.117006034,0.115216777,0.355434716,0.413517773,1.14740324,1.193187118,1.147815466,1.290686011,1.270760298,1.349635124
2202.117029,0.140028924,0.142551631,1.529404521,0.116821945,0.115037464,0.354984701,0.41303423,1.147672892,1.19330442,1.148234606,1.290991068,1.271206379,1.349809051
2201.634848,0.139945313,0.142543286,1.529308915,0.116594866,0.11493127,0.354125619,0.412219256,1.147378683,1.193097353,1.147927642,1.290734291,1.271044016,1.349582314
2201.152668,0.140244648,0.142880887,1.529720545,0.116714947,0.115090027,0.354908049,0.412968725,1.147520185,1.193497777,1.148007393,1.290849686,1.271113396,1.34970665
2200.670488,0.140501574,0.143107057,1.529703379,0.116788104,0.115170471,0.355565965,0.413310766,1.148026705,1.194017529,1.148507833,1.291452289,1.271747947,1.350111604
2200.188308,0.140267923,0.14292416,1.529556632,0.116512872,0.115044042,0.354709268,0.412279546,1.147872448,1.193804741,1.148321152,1.291356802,1.271764755,1.3500247
2199.706128,0.140071675,0.142677158,1.529972792,0.116250567,0.114889853,0.354432464,0.412129343,1.147616386,1.193706155,1.148076177,1.290865898,1.271323681,1.349903822
2199.223947,0.14019756,0.142580166,1.529985905,0.116139889,0.114703499,0.354996026,0.412679642,1.148062468,1.194220543,1.148602605,1.291079044,1.271564722,1.350303411
2198.741767,0.140241921,0.142606407,1.529328585,0.116074011,0.114511222,0.354533523,0.412129551,1.148324847,1.1943748,1.148842096,1.291406155,1.271908998,1.350419283
2198.259587,0.140286624,0.142838404,1.529325843,0.116231389,0.114516445,0.354018033,0.411807895,1.148049712,1.194165111,1.148467422,1.29125762,1.271628499,1.350069761
2197.777407,0.140586972,0.143130079,1.529727697,0.116536573,0.114630483,0.354818374,0.412738979,1.148261547,1.194490552,1.148649812,1.291453838,1.271635652,1.350213528
2197.295227,0.140693322,0.143190593,1.529289603,0.116568595,0.114585258,0.355020106,0.412801921,1.148763299,1.194837093,1.149130821,1.29188633,1.272096992,1.350640655
2196.813046,0.140432417,0.143126205,1.528853178,0.116389163,0.114516273,0.353996009,0.411859006,1.148634553,1.194548726,1.148921013,1.291624546,1.271980882,1.350540042
2196.330866,0.14036265,0.143162623,1.529360294,0.116300777,0.114621282,0.353972673,0.412125766,1.148557305,1.1945014,1.148807883,1.2913481,1.271655917,1.350470424
2195.848686,0.140489519,0.143185556,1.529589772,0.116178043,0.11466001,0.354528636,0.412686139,1.149109721,1.194969296,1.149404645,1.291882753,1.271988988,1.350888252
2195.366506,0.140379459,0.143068612,1.529075146,0.115944199,0.114521734,0.353776366,0.411898583,1.149294615,1.195016146,1.149600863,1.29223907,1.272233009,1.350987434
2194.884325,0.140283287,0.143001512,1.52904737,0.115878589,0.114454105,0.353167117,0.411556065,1.148972034,1.19484055,1.149255514,1.291933417,1.271967411,1.350696921
2194.402145,0.140412182,0.143033236,1.529442549,0.115963675,0.114380904,0.353875548,0.41230467,1.149154902,1.195190787,1.149509072,1.292056322,1.272217751,1.350874662
2193.919965,0.140353024,0.142945528,1.529339314,0.115905799,0.114124462,0.35389936,0.411980987,1.149501562,1.195398211,1.149986982,1.292550921,1.272877693,1.351255536
2193.437785,0.14014186,0.142859519,1.529260516,0.115801327,0.113936849,0.353000313,0.411014974,1.149309635,1.195064664,1.149819374,1.292406201,1.272821665,1.351141691
2192.955605,0.140198782,0.14297995,1.529649496,0.115816057,0.113905758,0.353173345,0.411389828,1.149381161,1.195181966,1.149831414,1.292242885,1.272572875,1.351043224
2192.473424,0.140304133,0.143038213,1.529573917,0.115735359,0.11379604,0.353720844,0.411845595,1.149937272,1.195735097,1.150381446,1.292751789,1.272941351,1.351335526
2191.991244,0.14019838,0.14292945,1.529062271,0.115518101,0.11369554,0.353232622,0.411222935,1.149904013,1.195705414,1.150359631,1.292906761,1.273049593,1.351346374
2191.509064,0.14021115,0.142920852,1.529206872,0.115396872,0.113723084,0.353134423,0.411289334,1.149535418,1.195481777,1.14996314,1.292480826,1.27269721,1.351065874
2191.026884,0.14037244,0.142984882,1.52952683,0.115363449,0.113619201,0.353873044,0.412007809,1.149863243,1.195807457,1.150309443,1.292576551,1.273010015,1.351190805
2190.544704,0.140369579,0.143006802,1.529129982,0.115358651,0.113420069,0.353630155,0.411500841,1.150251389,1.196032882,1.150723457,1.292868257,1.273600101,1.351400971
2190.062523,0.140370265,0.143109456,1.528878331,0.115437798,0.113449685,0.352923334,0.410836995,1.150014877,1.195920706,1.150411844,1.292509556,1.273366213,1.351267934
2189.580343,0.140540674,0.1432551,1.529266953,0.115500912,0.113559753,0.353421539,0.411439776,1.150041103,1.196288228,1.150396347,1.292386055,1.273086071,1.351457596
2189.098163,0.140501857,0.143213525,1.529288173,0.115391642,0.113484338,0.353788286,0.411558181,1.150504708,1.196823835,1.150912404,1.292951345,1.273525476,1.3519907
2188.615983,0.140214756,0.143054038,1.528944373,0.11518579,0.113405079,0.352983445,0.410639942,1.15046525,1.196656227,1.150826097,1.293091655,1.273729801,1.352046371
2188.133802,0.140199065,0.143092364,1.529173255,0.115104571,0.113493584,0.352808207,0.410693109,1.150290847,1.196429849,1.150530457,1.292861104,1.27342689,1.351932526
2187.651622,0.140366793,0.143267304,1.529454112,0.115162879,0.11360918,0.35344708,0.411288202,1.150788069,1.196765542,1.151002169,1.29323709,1.273567677,1.352226973
2187.169442,0.140212536,0.143255249,1.529118419,0.115195245,0.11367213,0.353162855,0.410686135,1.151144147,1.196852922,1.151362658,1.293627024,1.273913264,1.352302909
2186.687262,0.139967576,0.143080413,1.529099822,0.115104973,0.113667086,0.352639377,0.410149693,1.150858045,1.196556568,1.151054502,1.293389916,1.273750901,1.351946592
2186.205082,0.139997512,0.142973587,1.529519677,0.114880681,0.113485686,0.353058875,0.410655797,1.150940061,1.196766257,1.15115881,1.293475032,1.273784995,1.351956248
2185.722901,0.139996156,0.142946497,1.529284,0.114600115,0.113185428,0.353004962,0.410455108,1.151386738,1.197157979,1.151652098,1.293993235,1.274270296,1.352258682
2185.240721,0.139904663,0.142964631,1.528993726,0.114469305,0.113050707,0.352150261,0.409653693,1.151229739,1.197000146,1.151498199,1.29384625,1.274202704,1.352239013
2184.758541,0.140044332,0.143012628,1.529584408,0.114507273,0.113081709,0.352181375,0.410043001,1.151017666,1.196996212,1.151268721,1.293479681,1.27385366,1.352328181
2184.276361,0.14014183,0.142935529,1.529859543,0.114384845,0.112892799,0.352501303,0.410513133,1.151455402,1.197475791,1.151745677,1.293878078,1.274222851,1.352799416
2183.794181,0.140009165,0.142831072,1.529236794,0.114148803,0.112569399,0.351789773,0.409766734,1.151616216,1.197548032,1.1519835,1.294157267,1.274568319,1.352795362
